,Implement,Load_Percentage,Speed,Area_Covered,HP_of_Tractor,Working_Depth,Working_Width,Fuel_Consumed,Fuel_Efficiency,Soil_Type,Terrain_Condition
211,Plow,64.53812651371176,3.277127256044122,2.9158774514686794,77.26782039705628,14.444340315189992,,5.75,1.97,Sandy,Very Hilly
212,Seeder,93.28017513300637,8.15915377419322,2.41095631197884,40.53877835995772,,2.1846009032943483,54.46,22.59,Silty,Flat
213,Plow,90.62460436229779,5.156001011677864,3.838462286234383,53.18328811926412,23.72800779015268,,32.8,8.54,Silty,Slightly Hilly
214,Rotavator,95.103194202461,9.255318752107762,1.5085728619521543,71.42368514956418,27.951220646905902,,39.7,26.32,Sandy,Slightly Hilly
215,Sprayer,58.51663086874156,4.424570026305759,3.9337967159207308,63.55214623815024,,2.3017241728728957,58.1,14.77,Silty,Hilly
216,Plow,73.1707613067172,7.144374785144176,0.7688009579120505,67.56638256914911,13.940249957739951,,7.24,9.42,Loamy,Slightly Hilly
217,Rotavator,54.34634347938889,7.990200668293438,3.181861136589008,38.5179300824455,12.485205672986343,,16.58,5.21,Clay,Flat
218,Plow,63.16988290639082,3.311678150839926,0.7063036753214402,43.26454750204281,5.096631192017599,,0.47,0.67,Loamy,Hilly
219,Harrow,61.26739239517287,9.178327009982617,3.004244380197638,86.51573614446565,29.043283145358,,78.02,25.97,Sandy,Slightly Hilly
220,Plow,56.63390957096648,4.653353378096545,4.459586683101702,63.37026898460472,15.446841071656188,,14.15,3.17,Loamy,Very Hilly
221,Sprayer,62.40267742483208,5.977655197823077,1.9372412347133292,87.01658215603598,,2.5061547010449075,66.44,34.3,Loamy,Slightly Hilly
222,Harrow,87.03619091440913,9.923461369273427,2.7406673011440494,46.20025356362436,9.586870049567493,,14.51,5.29,Silty,Very Hilly
223,Seeder,61.8919844461346,3.2173051951577527,3.8968245576656377,42.5801660421274,,1.226821061868946,7.52,1.93,Loamy,Very Hilly
224,Harrow,69.62741850691195,2.722675927119089,2.730422119914762,39.213926508458734,13.890345857221513,,5.19,1.9,Sandy,Slightly Hilly
225,Sprayer,62.3507998513886,7.464720558770192,0.6989300250743145,55.969597618474154,,1.0769816060831827,7.35,10.51,Silty,Very Hilly
226,Rotavator,76.58290701041551,3.8712360392551775,1.3570308781279303,46.48468389172334,11.155051619675877,,2.69,1.98,Loamy,Hilly
227,Rotavator,90.53940087515616,8.425290717224334,4.301134958867681,33.717806080695006,13.175259343347019,,19.92,4.63,Silty,Very Hilly
228,Harrow,55.7969991801336,5.048942379893156,2.8877975332501196,81.56505294640014,7.580583479001564,,8.39,2.91,Silty,Hilly
230,Harrow,68.51572846435447,5.389228947686562,3.798097873135527,67.18614639222548,19.398120104272188,,34.56,9.1,Silty,Very Hilly
231,Plow,54.23700265800957,2.9560209853313655,1.7467416674699228,41.23745128444096,22.14121812185378,,4.26,2.44,Loamy,Hilly
232,Plow,58.72000353318087,8.668587765658934,1.8995177718986305,61.32106076789364,9.43762541746657,,9.12,4.8,Sandy,Flat
233,Harrow,58.19605852761439,9.652293266866021,3.2786976965455032,87.17378546108428,7.545531269242662,,25.11,7.66,Silty,Flat
234,Harrow,60.10077431695545,9.219260816988578,1.8972763768124448,65.8198378625717,19.362321253251107,,18.35,9.67,Sandy,Hilly
235,Plow,75.21754851609296,4.94126574991649,3.637139332912948,37.9598913949388,14.19351471202555,,8.01,2.2,Sandy,Slightly Hilly
236,Harrow,57.45501164793212,5.622244604436562,3.9536390083156023,51.834877029989414,5.813638728688856,,6.65,1.68,Clay,Very Hilly
237,Seeder,58.63722287023586,6.12318692343664,3.4287467541243837,98.31412368320751,,1.0485053970323577,32.79,9.56,Silty,Hilly
238,Seeder,93.12326837519225,6.141338861936963,1.9587525432940212,58.787254683513154,,1.3833625707198098,21.46,10.96,Silty,Hilly
239,Sprayer,81.53046568101948,2.7778153427253685,4.144945872482137,73.48063366904503,,3.6282423944708815,84.76,20.45,Silty,Very Hilly
240,Seeder,99.15886559420946,8.84992885653661,2.4908450548377643,78.24653673714364,,2.255179921889739,82.24,33.02,Silty,Hilly
241,Sprayer,91.91235540131824,8.192558164392413,3.27900599712734,37.634222433870654,,3.084272188551863,58.79,17.93,Sandy,Very Hilly
242,Plow,92.76262753256083,7.001513187633675,2.8566635418017414,59.48286519436836,8.899726316595963,,19.73,6.91,Loamy,Flat
243,Rotavator,55.1566346024076,7.850070852926328,2.947365531439723,34.819416391656965,6.363000159690319,,4.25,1.44,Silty,Hilly
244,Sprayer,82.90910799651965,7.310299837623713,1.6161256196741878,93.60462874541034,,2.032306596678131,50.32,31.14,Sandy,Very Hilly
245,Plow,88.25845859759002,8.633932746696399,4.070983365180853,95.48928534452891,26.79241724078731,,94.99,23.33,Silty,Very Hilly
246,Harrow,63.262057462648706,2.833250255910963,1.429894322987861,49.44207971093253,18.032075828849315,,4.9,3.43,Loamy,Slightly Hilly
247,Harrow,67.783595731947,5.43718476357503,3.2057044960021353,49.68612397044579,7.8086073502075255,,13.93,4.35,Clay,Flat
248,Sprayer,81.26286843749135,2.2352535914428477,4.075164783698533,82.7724271817867,,2.6223403663367275,46.48,11.41,Loamy,Very Hilly
249,Sprayer,89.71137740220982,3.85470583082133,3.1436851500023377,81.92076575776571,,1.1036283768509034,42.71,13.59,Clay,Hilly
250,Harrow,85.45158131459226,3.4229034755886865,4.016284166044956,66.77142676689124,21.209248398746716,,23.96,5.97,Sandy,Slightly Hilly
251,Harrow,91.32293907441866,5.09651936033199,1.8155431355011216,64.87924961307522,13.023014139951254,,11.7,6.45,Silty,Hilly
252,Seeder,94.07499523718707,9.291400869874167,3.061825145649685,66.72160843928782,,1.3324453788410142,51.53,16.83,Loamy,Slightly Hilly
253,Seeder,80.77728561943938,7.783466602831785,4.046462775785773,45.36479499824352,,2.3366230383958495,69.44,17.16,Sandy,Flat
254,Seeder,87.96766463695573,3.5746483948040533,4.996893964488983,40.77458960709168,,3.062367022181507,41.24,8.25,Loamy,Very Hilly
255,Plow,56.337380706452585,6.30630332259886,3.1365611554288373,68.46208450014892,11.662484270870342,,11.61,3.7,Sandy,Slightly Hilly
256,Rotavator,97.2592736864204,3.974356498525996,0.6453404967521259,93.53076091509013,14.092292565698429,,9.18,14.22,Clay,Flat
257,Plow,58.44986534102895,7.193060832866329,2.7749685452269532,91.1095642984138,10.796718848928425,,14.26,5.14,Clay,Very Hilly
258,Seeder,59.38455779398353,8.515351224483721,3.4295306958401004,57.72247289449096,,1.5883478042790444,41.1,11.98,Clay,Very Hilly
259,Rotavator,65.07145787046537,4.881541137450493,3.625578428763107,93.78153829101913,25.912390052430506,,34.4,9.49,Sandy,Slightly Hilly
261,Harrow,70.05820946705147,6.428433312588183,1.1749019399885867,98.7667288232095,20.500464764657465,,19.39,16.5,Loamy,Flat
262,Sprayer,53.15079305746326,4.6486949957765065,4.267989608397985,35.768217069392804,,3.908007061167917,74.04,17.35,Loamy,Flat
263,Sprayer,70.68977548693752,9.135154403872559,0.935619800744525,49.778859715493084,,1.9260012638744262,22.17,23.7,Silty,Very Hilly
265,Plow,63.629719050435455,3.408783738216788,2.253763814563266,66.9023116852432,20.41455802172441,,8.91,3.95,Sandy,Slightly Hilly
266,Harrow,64.31183636922871,6.573000234977891,1.2204245643091096,77.79301407009146,20.825352617419174,,12.03,9.86,Sandy,Very Hilly
267,Seeder,78.55820252682706,3.917288973657821,1.8042857492479647,42.902725822831286,,2.872088555879841,10.53,5.84,Sandy,Very Hilly
268,Rotavator,78.63547037692352,9.611747431532862,2.539027767715087,86.56779574634662,6.1144420281965495,,20.53,8.09,Loamy,Slightly Hilly
269,Sprayer,91.77062701137055,6.199366422123335,4.64442914103123,81.11033751044225,,2.057182306621075,129.71,27.93,Sandy,Hilly
270,Sprayer,50.27218721437755,8.453876310680194,1.3769106687367658,79.82441285105739,,1.7556040483136577,49.14,35.69,Clay,Flat
271,Harrow,68.78239051696056,9.664318551881768,2.737553487687153,57.823199511277615,15.373717448913325,,28.43,10.38,Sandy,Slightly Hilly
272,Seeder,60.43340897119066,4.87754558059585,3.4454367572596083,50.70088425667072,,2.638286854518131,46.55,13.51,Clay,Flat
273,Rotavator,55.876696590083284,9.226400661158593,3.7154631370729407,60.011115966327225,11.26710342402095,,23.34,6.28,Loamy,Flat
274,Plow,65.81371631999173,8.904151825831786,1.2071409234819528,68.74953672013815,19.428996243185637,,14.77,12.23,Clay,Very Hilly
275,Rotavator,89.64431086358985,6.854066688778657,4.674132724723492,38.972272698471386,11.656029347014142,,13.27,2.84,Sandy,Hilly
276,Sprayer,78.45211182330209,2.6081024078664115,2.509072788821303,49.082392035351404,,2.1404337368901643,19.86,7.92,Loamy,Hilly
277,Rotavator,93.91696795692764,3.8862105104156903,0.5757217708601094,61.711014150717844,20.719452877386555,,4.09,7.11,Sandy,Slightly Hilly
278,Rotavator,74.65723022917322,6.189176662814536,3.4937993611304208,41.60094101026525,18.101278893652083,,15.66,4.48,Loamy,Very Hilly
279,Plow,97.33777304184738,9.89713798283345,1.5592403260320487,57.1024330232968,16.194686384062127,,19.16,12.29,Loamy,Slightly Hilly
280,Seeder,54.847033396099185,8.54533625007145,4.327641616712204,57.73524362955909,,3.3688470231631027,95.62,22.09,Loamy,Hilly
281,Plow,95.16346830702277,3.0901196622264315,4.003979473198345,41.85516139923159,22.982160136983097,,21.49,5.37,Loamy,Flat
282,Harrow,82.35847305504873,9.80110954535773,3.369293316495157,47.640420072910885,29.97755602402958,,80.09,23.77,Silty,Hilly
283,Plow,71.29418944844758,9.437127976490855,4.886891298563507,48.438111771061216,10.766447580668444,,30.43,6.23,Loamy,Flat
284,Sprayer,80.28487992933296,2.9085083091509896,1.458751432553895,96.125296665975,,2.6617576456314267,40.75,27.94,Loamy,Flat
285,Rotavator,65.60526729864372,7.474926235359056,2.2062123437631325,70.06675331285868,6.662738348644288,,6.07,2.75,Sandy,Very Hilly
286,Harrow,94.23774470908896,4.888639949253514,0.932473095524166,83.97067090022645,23.032136582581906,,12.56,13.47,Loamy,Hilly
287,Seeder,74.8734480565846,9.799991650894736,4.862127365209298,42.53185667976409,,2.133294418850067,95.89,19.72,Clay,Hilly
288,Plow,95.36632831182521,2.5932811569440304,2.0021118799410855,84.18519278238125,26.03188159036285,,17.95,8.96,Loamy,Hilly
289,Rotavator,77.30120419684518,2.927199737809274,0.8539938362249482,54.34401963306274,11.058594011044704,,1.95,2.28,Sandy,Flat
290,Harrow,67.42246291418793,6.375052540452997,0.9720948837308605,57.10196697942672,25.69598003421518,,6.67,6.87,Sandy,Very Hilly
291,Rotavator,59.181169718111754,4.8590095581842405,4.985311584974383,71.39697779303253,10.12422780633015,,22.2,4.45,Silty,Flat
293,Plow,54.519320275534966,7.829420456590314,1.7936743276776212,77.55743552193448,18.38020257147232,,15.63,8.71,Loamy,Very Hilly
294,Sprayer,73.56417291025384,2.1604743677434666,3.0362085545504356,83.34224283255142,,2.6246527860798836,40.89,13.47,Clay,Very Hilly
295,Sprayer,53.250594473067494,3.261985781444298,1.7758646889499605,64.18924550772041,,1.1677609264920426,9.88,5.57,Loamy,Slightly Hilly
296,Plow,57.48545582577177,7.4951250773472795,2.037642381146375,77.97908020255417,27.983401353053683,,21.37,10.49,Silty,Very Hilly
297,Harrow,68.10163279758854,6.836573383262722,4.763445115616525,67.24572042567425,22.620682691593174,,68.4,14.36,Silty,Hilly
298,Sprayer,87.30869689130759,2.5894822127945796,4.648808627220399,44.420548415648376,,1.570162263488642,24.37,5.24,Loamy,Very Hilly
299,Sprayer,68.51927947529941,4.4257782633106135,4.555022471750725,34.09249781155217,,1.2454881521225158,14.64,3.21,Loamy,Very Hilly
300,Rotavator,76.66347360743019,9.903966676156172,2.5657572568767546,78.30230946463485,22.08532473081153,,40.56,15.81,Loamy,Very Hilly
302,Sprayer,85.3670714779783,8.062852209608046,3.000780309598792,51.88086428822331,,1.3940024590328637,48.58,16.19,Clay,Very Hilly
303,Harrow,59.60581684352702,3.7622665967720668,2.06707143024494,92.17165117702072,25.043324968512483,,21.25,10.28,Clay,Slightly Hilly
304,Rotavator,91.92708749410814,9.842769115867323,4.701375070647123,44.45066224214385,5.73727495735319,,18.43,3.92,Silty,Slightly Hilly
305,Rotavator,96.56433227366335,4.934851729250963,2.3966253796325523,87.50412619675848,13.135667778934158,,18.38,7.67,Sandy,Slightly Hilly
306,Sprayer,73.16003008526587,2.453801063437221,2.376456586861611,85.41716138498586,,1.695310610398225,20.38,8.58,Sandy,Hilly
307,Rotavator,67.52190777140609,5.181456865522922,0.9679033965320398,56.7241266422936,22.38591420702788,,7.24,7.48,Loamy,Slightly Hilly
308,Sprayer,95.40909083977888,2.540282429061186,4.948152767168005,34.636600283847066,,1.7506190325522186,22.72,4.59,Loamy,Hilly
309,Harrow,78.29895637340667,9.999240778340637,4.370269781977911,98.87102614788206,10.182382277097982,,56.92,13.02,Clay,Very Hilly
310,Plow,93.1418072941899,5.344671841004694,4.6974890108730785,50.11819405442007,24.30368284344268,,50.69,10.79,Clay,Slightly Hilly
311,Sprayer,81.58504496223765,6.4902924184569715,3.4089772339655986,49.296856259325054,,3.402113133543316,115.7,33.94,Sandy,Slightly Hilly
312,Harrow,92.19988193352424,6.508708990827,3.717978551968282,64.05600920668817,15.654067367003867,,40.31,10.84,Loamy,Hilly
313,Rotavator,86.36760004036361,6.918072538481111,1.4302242974148134,73.10667108669003,16.536008707530492,,11.29,7.89,Sandy,Very Hilly
314,Harrow,79.02659219962288,9.341697364721712,0.9636140529318642,78.29520044698373,13.074722655808309,,10.24,10.62,Silty,Very Hilly
315,Seeder,81.85151367250974,6.343720881289349,1.2786449320965998,46.58461556471723,,2.1393638974317266,17.84,13.95,Clay,Slightly Hilly
316,Seeder,80.02579854471733,6.531664789415944,1.4792285715347882,68.87935118136906,,2.4646708006090248,30.78,20.81,Silty,Very Hilly
317,Harrow,93.22710860437084,5.995750519049655,1.5792651453781268,92.64691053279765,22.80176705406487,,38.5,24.38,Clay,Hilly
318,Harrow,92.05947917243391,9.570468858013939,3.3402591420555505,63.029088267947756,25.99301042294555,,73.72,22.07,Clay,Very Hilly
319,Rotavator,97.22430677415068,6.707438747825182,2.3693989856582065,63.358307807947845,23.890097953009725,,40.92,17.27,Loamy,Flat
320,Plow,62.52668961646991,8.455019334409666,1.0147314763240347,64.31225916849331,11.520452176080987,,4.08,4.02,Sandy,Slightly Hilly
321,Harrow,69.03615432456012,9.076770178474693,2.186656646581415,43.09115422061867,15.600595420862188,,17.61,8.05,Silty,Very Hilly
322,Harrow,67.25712596683366,7.659379442154755,1.45328793101062,47.88181133784018,12.360937091669065,,6.69,4.6,Sandy,Slightly Hilly
323,Seeder,63.011719528061874,9.749983699238456,2.2762945700767485,61.776343222871,,3.8574106530985453,67.13,29.49,Silty,Very Hilly
324,Harrow,74.1791717117869,9.535971754668344,3.398689141485443,68.1002602117723,20.243188467124877,,60.39,17.77,Sandy,Slightly Hilly
325,Plow,97.82125048008123,2.7169383605748214,4.718039255686835,61.788978624024196,6.098370577203184,,5.66,1.2,Sandy,Slightly Hilly
326,Plow,54.30642829216079,4.368993359259533,3.8011757122614007,45.02313050441774,15.900575336394219,,11.55,3.04,Clay,Hilly
327,Seeder,84.8534355183185,3.684665233034303,1.3780497104034122,57.985918894114725,,3.768985136320443,26.0,18.87,Clay,Hilly
328,Plow,90.86432213974213,4.546961020867885,2.71517038503868,81.59978733933562,7.370855926686574,,8.46,3.11,Sandy,Slightly Hilly
329,Seeder,74.9183393357146,2.038171037344707,4.483864667360766,63.00675537655835,,1.0173744520404386,8.61,1.92,Sandy,Hilly
330,Harrow,74.07635319760524,4.235082310157867,3.7845261243815216,84.14882140738385,22.883265822436353,,48.55,12.83,Sandy,Flat
331,Harrow,87.89472918547632,3.6383986407530964,3.2072762229782374,47.85478342754045,8.892900179041241,,6.28,1.96,Sandy,Hilly
332,Rotavator,56.7040786367241,9.350757667539174,3.5547699608523966,37.545802997732935,14.427990885311988,,17.17,4.83,Silty,Slightly Hilly
333,Rotavator,83.62997699479457,7.250672917765072,2.7717579040327895,64.92936207537664,13.218381133784005,,27.61,9.96,Clay,Hilly
334,Sprayer,95.04119288790213,4.895186675142121,3.279251489971821,55.23544754060684,,1.6426636926057965,36.76,11.21,Sandy,Very Hilly
335,Rotavator,74.25745151231581,2.6719895704682353,0.9874099947538282,95.35763238160757,22.543028171835502,,7.44,7.53,Loamy,Flat
336,Rotavator,99.08662590045971,5.060838436307593,4.0919059744691,77.30250977353755,7.954857978828226,,20.76,5.07,Sandy,Slightly Hilly
337,Harrow,92.11869069657581,6.309325145550266,1.2862123245140935,37.14608309703074,13.156558653209448,,7.11,5.53,Clay,Hilly
338,Harrow,72.38036400687234,6.555779101776143,2.0752534487049648,91.6445552912536,22.129654634660156,,35.67,17.19,Loamy,Slightly Hilly
339,Rotavator,95.06576411885746,3.8825587759629236,4.0658232925579165,78.87104611878695,8.534975883681657,,13.66,3.36,Sandy,Hilly
340,Seeder,52.76898212768445,4.953587827063645,1.088823055815309,77.72213004206003,,3.55551907950963,16.89,15.51,Clay,Very Hilly
341,Rotavator,58.11472208995264,9.41216725428449,1.7815715364216915,93.63251767711071,9.193213923456229,,14.56,8.17,Silty,Slightly Hilly
342,Rotavator,92.68543331992565,9.227083023505248,2.6891521694849176,80.2174460256078,18.09280007392705,,48.97,18.21,Sandy,Flat
343,Plow,72.4910612626386,4.255371505757574,2.5120336272481336,68.87332891314665,7.588153111566502,,3.55,1.42,Sandy,Very Hilly
344,Sprayer,69.6475835220104,3.913255722179157,2.8271944990224376,74.97398856325663,,3.6861788352599687,77.48,27.41,Sandy,Slightly Hilly
345,Plow,63.64861770197705,5.279900873946683,3.0313811547223026,79.39280816304012,5.234125637033989,,9.02,2.98,Loamy,Flat
346,Rotavator,77.54851204903663,9.25236507505429,4.293100972416607,57.78897645781143,20.50638761273769,,66.62,15.52,Clay,Hilly
347,Plow,52.480816423617036,7.523532560144338,1.4503049651194322,74.87670776055862,19.042027834070762,,12.39,8.54,Loamy,Flat
348,Rotavator,98.604434085202,8.313602300076138,4.907326797669118,83.59738019284426,13.935038965190175,,67.71,13.8,Loamy,Very Hilly
349,Sprayer,84.82854159870033,5.2385752380923805,4.011153641897074,33.26095368972548,,1.6379353664892964,22.18,5.53,Sandy,Hilly
350,Plow,62.64661230894215,9.819000520150844,4.305591017962441,43.85334639830251,26.25093599349475,,54.53,12.67,Clay,Slightly Hilly
351,Plow,84.9576777969317,7.085180835579124,2.9064101761162595,77.46664120471127,11.220154662775615,,29.08,10.01,Clay,Slightly Hilly
352,Harrow,71.9821790954531,8.15321606477039,4.552786113960403,30.107216769766982,10.406815379341037,,21.95,4.82,Clay,Flat
353,Harrow,52.90639643382474,8.412697496500424,0.9653761644921709,85.21085172866376,10.53542526358412,,10.53,10.91,Clay,Slightly Hilly
354,Harrow,59.43132956257908,6.6412788771046385,3.794146624228144,65.97739733022999,28.36911597822102,,49.48,13.04,Silty,Slightly Hilly
355,Harrow,84.17579179445545,9.069734582861166,1.8089949315618556,34.67326312139732,7.75260451412159,,5.75,3.18,Loamy,Very Hilly
356,Plow,68.33145406283286,9.99380353821066,1.4180424025426248,85.84523364016405,7.670435742091376,,7.35,5.18,Clay,Very Hilly
